CodeSite_SamplingOperations_x,Date_SamplingOperation,IBD,IBD_EQR,IBD_EQR_Status,Longitude_Lambert93,Latitude_Lambert93,Watershed,HERlvl1Name,Streamsize
S03138800,2016-08-18,14.5,0.7894736842105262,Good,641855.0,6887463.0,Seine-Normandie,TABLES CALCAIRES,TP
S03138800,2017-08-14,13.8,0.7485380116959064,Moderate,641855.0,6887463.0,Seine-Normandie,TABLES CALCAIRES,TP
S03138800,2018-07-17,14.6,0.7953216374269005,Good,641855.0,6887463.0,Seine-Normandie,TABLES CALCAIRES,TP
S03138728,2019-07-02,16.2,0.8888888888888887,Good,642594.65,6887769.0,Seine-Normandie,TABLES CALCAIRES,TP
S03138800,2019-08-20,15.0,0.8187134502923976,Good,641855.0,6887463.0,Seine-Normandie,TABLES CALCAIRES,TP
S03138800,2020-05-25,15.4,0.8421052631578947,Good,641855.0,6887463.0,Seine-Normandie,TABLES CALCAIRES,TP
S03138800,2021-09-01,14.7,0.8011695906432748,Good,641855.0,6887463.0,Seine-Normandie,TABLES CALCAIRES,TP
S03138800,2022-08-25,14.4,0.783625730994152,Good,641855.0,6887463.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140490,2012-08-30,14.8,0.8070175438596491,Good,633227.0,6884005.0,Seine-Normandie,TABLES CALCAIRES,TP
S03139015,2017-07-03,10.1,0.5321637426900584,Poor,636167.0,6882240.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140490,2017-07-05,14.6,0.7953216374269005,Good,633227.0,6884005.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140490,2019-07-16,14.4,0.783625730994152,Good,633227.0,6884005.0,Seine-Normandie,TABLES CALCAIRES,TP
S03139015,2022-09-14,8.9,0.4619883040935672,Poor,636167.0,6882240.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140325,2012-08-28,16.0,0.8771929824561403,Good,622479.0,6896240.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140358,2015-06-23,15.7,0.8596491228070174,Good,623192.0,6891741.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140358,2016-09-06,16.0,0.8771929824561403,Good,623192.0,6891741.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140325,2017-07-04,15.9,0.871345029239766,Good,622479.0,6896240.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140325,2019-07-16,15.8,0.8654970760233918,Good,622479.0,6896240.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140358,2020-08-05,15.1,0.8245614035087718,Good,623192.0,6891741.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140325,2012-08-28,16.0,0.8771929824561403,Good,622479.0,6896240.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140358,2015-06-23,15.7,0.8596491228070174,Good,623192.0,6891741.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140358,2016-09-06,16.0,0.8771929824561403,Good,623192.0,6891741.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140325,2017-07-04,15.9,0.871345029239766,Good,622479.0,6896240.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140325,2019-07-16,15.8,0.8654970760233918,Good,622479.0,6896240.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140358,2020-08-05,15.1,0.8245614035087718,Good,623192.0,6891741.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140400,2011-08-17,16.3,0.8947368421052632,Good,625887.0,6887993.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140400,2012-08-28,14.9,0.8128654970760233,Good,625887.0,6887993.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140400,2013-07-25,14.9,0.8128654970760233,Good,625887.0,6887993.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140400,2014-07-29,15.2,0.830409356725146,Good,625887.0,6887993.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140400,2015-06-23,15.5,0.8479532163742689,Good,625887.0,6887993.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140358,2015-06-23,15.7,0.8596491228070174,Good,623192.0,6891741.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140358,2016-09-06,16.0,0.8771929824561403,Good,623192.0,6891741.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140400,2017-07-06,15.0,0.8187134502923976,Good,625887.0,6887993.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140400,2018-07-09,14.9,0.8128654970760233,Good,625887.0,6887993.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140400,2019-07-16,15.0,0.8187134502923976,Good,625887.0,6887993.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140400,2020-08-04,15.5,0.8479532163742689,Good,625887.0,6887993.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140358,2020-08-05,15.1,0.8245614035087718,Good,623192.0,6891741.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140400,2021-08-19,14.6,0.7953216374269005,Good,625887.0,6887993.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140400,2022-07-20,15.6,0.8538011695906432,Good,625887.0,6887993.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141000,2010-07-16,14.5,0.7894736842105262,Good,631196.0,6881724.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141000,2011-07-15,13.9,0.7543859649122806,Moderate,631196.0,6881724.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140490,2012-08-30,14.8,0.8070175438596491,Good,633227.0,6884005.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141000,2013-08-06,13.5,0.7309941520467835,Moderate,631196.0,6881724.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141000,2015-06-16,14.5,0.7894736842105262,Good,631196.0,6881724.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140490,2017-07-05,14.6,0.7953216374269005,Good,633227.0,6884005.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140490,2019-07-16,14.4,0.783625730994152,Good,633227.0,6884005.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141000,2020-08-11,14.3,0.7777777777777778,Moderate,631196.0,6881724.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141000,2010-07-16,14.5,0.7894736842105262,Good,631196.0,6881724.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141000,2011-07-15,13.9,0.7543859649122806,Moderate,631196.0,6881724.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140490,2012-08-30,14.8,0.8070175438596491,Good,633227.0,6884005.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141000,2013-08-06,13.5,0.7309941520467835,Moderate,631196.0,6881724.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141000,2015-06-16,14.5,0.7894736842105262,Good,631196.0,6881724.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140490,2017-07-05,14.6,0.7953216374269005,Good,633227.0,6884005.0,Seine-Normandie,TABLES CALCAIRES,TP
S03140490,2019-07-16,14.4,0.783625730994152,Good,633227.0,6884005.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141000,2020-08-11,14.3,0.7777777777777778,Moderate,631196.0,6881724.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141490,2010-07-16,13.9,0.7543859649122806,Moderate,632085.0,6876945.0,Seine-Normandie,TABLES CALCAIRES,TP
S03085000,2010-07-16,13.1,0.7076023391812865,Moderate,632881.0,6876913.0,Seine-Normandie,TABLES CALCAIRES,TP
S03085000,2012-07-03,13.2,0.7134502923976607,Moderate,632881.0,6876913.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141490,2012-07-04,14.3,0.7777777777777778,Moderate,632085.0,6876945.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141490,2013-08-06,13.8,0.7485380116959064,Moderate,632085.0,6876945.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141490,2015-09-02,14.8,0.8070175438596491,Good,632085.0,6876945.0,Seine-Normandie,TABLES CALCAIRES,TP
S03085000,2017-07-05,13.8,0.7485380116959064,Moderate,632881.0,6876913.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141490,2020-08-11,14.8,0.8070175438596491,Good,632085.0,6876945.0,Seine-Normandie,TABLES CALCAIRES,TP
S03085000,2022-08-24,13.3,0.7192982456140351,Moderate,632881.0,6876913.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141820,2010-07-22,16.1,0.8830409356725146,Good,745431.0,6929239.0,Seine-Normandie,TABLES CALCAIRES,P
S03141730,2010-07-23,14.5,0.7894736842105262,Good,751775.0,6932230.0,Seine-Normandie,TABLES CALCAIRES,P
S03141730,2011-08-01,14.85,0.8099415204678362,Good,751775.0,6932230.0,Seine-Normandie,TABLES CALCAIRES,P
S03141820,2014-09-11,16.0,0.8771929824561403,Good,745431.0,6929239.0,Seine-Normandie,TABLES CALCAIRES,P
S03141820,2017-10-18,15.0,0.8187134502923976,Good,745431.0,6929239.0,Seine-Normandie,TABLES CALCAIRES,P
S03141820,2018-09-12,15.2,0.8304093567251462,Good,745431.0,6929239.0,Seine-Normandie,TABLES CALCAIRES,P
S03141820,2020-08-17,15.4,0.8421052631578947,Good,745431.0,6929239.0,Seine-Normandie,TABLES CALCAIRES,P
S03141730,2021-09-28,15.2,0.830409356725146,Good,751775.0,6932230.0,Seine-Normandie,TABLES CALCAIRES,P
S03141820,2010-07-22,16.1,0.8830409356725146,Good,745431.0,6929239.0,Seine-Normandie,TABLES CALCAIRES,P
S03141820,2014-09-11,16.0,0.8771929824561403,Good,745431.0,6929239.0,Seine-Normandie,TABLES CALCAIRES,P
S03141820,2017-10-18,15.0,0.8187134502923976,Good,745431.0,6929239.0,Seine-Normandie,TABLES CALCAIRES,P
S03141820,2018-09-12,15.2,0.8304093567251462,Good,745431.0,6929239.0,Seine-Normandie,TABLES CALCAIRES,P
S03141820,2020-08-17,15.4,0.8421052631578947,Good,745431.0,6929239.0,Seine-Normandie,TABLES CALCAIRES,P
S03151710,2021-09-29,17.4,0.95906432748538,High,746058.41,6924018.16,Seine-Normandie,TABLES CALCAIRES,TP
S03141950,2010-07-22,12.9,0.695906432748538,Moderate,742646.0,6936462.0,Seine-Normandie,TABLES CALCAIRES,P
S03141906,2013-07-10,16.5,0.9064327485380116,Good,746397.0,6938548.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141950,2013-07-17,14.6,0.7953216374269005,Good,742646.0,6936462.0,Seine-Normandie,TABLES CALCAIRES,P
S03141906,2016-09-13,13.4,0.7251461988304093,Moderate,746397.0,6938548.0,Seine-Normandie,TABLES CALCAIRES,TP
S03141950,2016-09-13,15.5,0.8479532163742689,Good,742646.0,6936462.0,Seine-Normandie,TABLES CALCAIRES,P
S03141950,2020-08-18,15.4,0.8421052631578947,Good,742646.0,6936462.0,Seine-Normandie,TABLES CALCAIRES,P
S03141950,2010-07-22,12.9,0.695906432748538,Moderate,742646.0,6936462.0,Seine-Normandie,TABLES CALCAIRES,P
S03141950,2013-07-17,14.6,0.7953216374269005,Good,742646.0,6936462.0,Seine-Normandie,TABLES CALCAIRES,P
S03141950,2016-09-13,15.5,0.8479532163742689,Good,742646.0,6936462.0,Seine-Normandie,TABLES CALCAIRES,P
S03141970,2016-09-13,15.4,0.8421052631578947,Good,741168.91,6938317.15,Seine-Normandie,TABLES CALCAIRES,TP
S03141950,2020-08-18,15.4,0.8421052631578947,Good,742646.0,6936462.0,Seine-Normandie,TABLES CALCAIRES,P
S03141950,2010-07-22,12.9,0.695906432748538,Moderate,742646.0,6936462.0,Seine-Normandie,TABLES CALCAIRES,P
S03141950,2013-07-17,14.6,0.7953216374269005,Good,742646.0,6936462.0,Seine-Normandie,TABLES CALCAIRES,P
S03141970,2016-09-13,15.4,0.8421052631578947,Good,741168.91,6938317.15,Seine-Normandie,TABLES CALCAIRES,TP
S03141950,2016-09-13,15.5,0.8479532163742689,Good,742646.0,6936462.0,Seine-Normandie,TABLES CALCAIRES,P
S03141950,2020-08-18,15.4,0.8421052631578947,Good,742646.0,6936462.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2010-07-22,11.7,0.6257309941520467,Moderate,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2011-07-20,13.7,0.7426900584795321,Moderate,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2012-07-24,13.7,0.7426900584795321,Moderate,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2013-07-17,14.6,0.7953216374269005,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2014-08-14,14.8,0.8070175438596491,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03142025,2015-05-20,14.95,0.8157894736842104,Good,737702.32,6932108.17,Seine-Normandie,TABLES CALCAIRES,TP
S03141984,2015-09-02,15.1,0.8245614035087718,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2016-09-13,14.9,0.8128654970760233,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2017-09-29,14.6,0.7953216374269005,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2018-07-27,14.6,0.7953216374269005,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2020-08-26,14.6,0.7953216374269005,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03142025,2021-05-05,12.5,0.6725146198830408,Moderate,737702.32,6932108.17,Seine-Normandie,TABLES CALCAIRES,TP
S03141984,2010-07-22,11.7,0.6257309941520467,Moderate,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2011-07-20,13.7,0.7426900584795321,Moderate,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2012-07-24,13.7,0.7426900584795321,Moderate,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2013-07-17,14.6,0.7953216374269005,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2014-08-14,14.8,0.8070175438596491,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03142025,2015-05-20,14.95,0.8157894736842104,Good,737702.32,6932108.17,Seine-Normandie,TABLES CALCAIRES,TP
S03141984,2015-09-02,15.1,0.8245614035087718,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2016-09-13,14.9,0.8128654970760233,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2017-09-29,14.6,0.7953216374269005,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2018-07-27,14.6,0.7953216374269005,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03141984,2020-08-26,14.6,0.7953216374269005,Good,738984.0,6933700.0,Seine-Normandie,TABLES CALCAIRES,P
S03142025,2021-05-05,12.5,0.6725146198830408,Moderate,737702.32,6932108.17,Seine-Normandie,TABLES CALCAIRES,TP
S03142340,2013-06-18,13.4,0.7251461988304093,Moderate,731356.0,6933761.0,Seine-Normandie,TABLES CALCAIRES,TP
S03142424,2013-06-18,15.8,0.8654970760233918,Good,728056.0,6932624.0,Seine-Normandie,TABLES CALCAIRES,TP
S03142340,2016-09-14,14.2,0.7719298245614034,Moderate,731356.0,6933761.0,Seine-Normandie,TABLES CALCAIRES,TP
S03142424,2016-09-14,15.0,0.8187134502923976,Good,728056.0,6932624.0,Seine-Normandie,TABLES CALCAIRES,TP
S03142340,2022-07-14,13.2,0.7134502923976607,Moderate,731356.0,6933761.0,Seine-Normandie,TABLES CALCAIRES,TP
S03142424,2022-07-14,14.3,0.7777777777777778,Moderate,728056.0,6932624.0,Seine-Normandie,TABLES CALCAIRES,TP
S03142520,2010-07-27,13.0,0.7017543859649122,Moderate,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2011-08-18,14.4,0.783625730994152,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2012-08-23,13.3,0.7192982456140351,Moderate,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142424,2013-06-18,15.8,0.8654970760233918,Good,728056.0,6932624.0,Seine-Normandie,TABLES CALCAIRES,TP
S03142520,2013-07-17,13.2,0.7134502923976607,Moderate,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2014-07-24,15.1,0.8245614035087718,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2015-07-29,14.9,0.8128654970760233,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2016-09-13,15.4,0.8421052631578947,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142424,2016-09-14,15.0,0.8187134502923976,Good,728056.0,6932624.0,Seine-Normandie,TABLES CALCAIRES,TP
S03142520,2017-10-19,14.7,0.8011695906432748,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2018-07-24,14.0,0.7602339181286549,Moderate,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2019-08-21,13.9,0.7543859649122806,Moderate,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2020-06-16,14.1,0.7660818713450291,Moderate,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2021-05-05,14.6,0.7953216374269005,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142424,2022-07-14,14.3,0.7777777777777778,Moderate,728056.0,6932624.0,Seine-Normandie,TABLES CALCAIRES,TP
S03142520,2022-07-14,15.1,0.8245614035087718,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2010-07-27,13.0,0.7017543859649122,Moderate,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2011-08-18,14.4,0.783625730994152,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2012-08-23,13.3,0.7192982456140351,Moderate,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142424,2013-06-18,15.8,0.8654970760233918,Good,728056.0,6932624.0,Seine-Normandie,TABLES CALCAIRES,TP
S03142520,2013-07-17,13.2,0.7134502923976607,Moderate,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2014-07-24,15.1,0.8245614035087718,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2015-07-29,14.9,0.8128654970760233,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2016-09-13,15.4,0.8421052631578947,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142424,2016-09-14,15.0,0.8187134502923976,Good,728056.0,6932624.0,Seine-Normandie,TABLES CALCAIRES,TP
S03142520,2017-10-19,14.7,0.8011695906432748,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2018-07-24,14.0,0.7602339181286549,Moderate,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2019-08-21,13.9,0.7543859649122806,Moderate,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2020-06-16,14.1,0.7660818713450291,Moderate,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2021-05-05,14.6,0.7953216374269005,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142520,2022-07-14,15.1,0.8245614035087718,Good,726323.0,6932650.0,Seine-Normandie,TABLES CALCAIRES,M
S03142424,2022-07-14,14.3,0.7777777777777778,Moderate,728056.0,6932624.0,Seine-Normandie,TABLES CALCAIRES,TP
S03277367,2010-07-22,15.9,0.871345029239766,Good,719760.0,6935605.0,Seine-Normandie,TABLES CALCAIRES,TP
S03277367,2011-07-20,16.2,0.8888888888888887,Good,719760.0,6935605.0,Seine-Normandie,TABLES CALCAIRES,TP
S03142640,2012-04-16,15.0,0.8187134502923976,Good,720889.0,6935029.0,Seine-Normandie,TABLES CALCAIRES,TP
S03277367,2012-07-18,16.2,0.8888888888888887,Good,719760.0,6935605.0,Seine-Normandie,TABLES CALCAIRES,TP
S03277367,2013-07-24,15.7,0.8596491228070174,Good,719760.0,6935605.0,Seine-Normandie,TABLES CALCAIRES,TP
S03277367,2014-05-20,15.4,0.8421052631578947,Good,719760.0,6935605.0,Seine-Normandie,TABLES CALCAIRES,TP
S03277367,2015-05-12,14.3,0.7777777777777778,Moderate,719760.0,6935605.0,Seine-Normandie,TABLES CALCAIRES,TP
S03277367,2016-09-23,15.7,0.8596491228070174,Good,719760.0,6935605.0,Seine-Normandie,TABLES CALCAIRES,TP
S03277367,2017-08-17,15.6,0.8538011695906432,Good,719760.0,6935605.0,Seine-Normandie,TABLES CALCAIRES,TP
S03142640,2019-08-21,14.7,0.8011695906432748,Good,720889.0,6935029.0,Seine-Normandie,TABLES CALCAIRES,TP
S03277367,2022-07-14,16.8,0.9239766081871345,Good,719760.0,6935605.0,Seine-Normandie,TABLES CALCAIRES,TP
S03143000,2010-07-20,13.8,0.7485380116959064,Moderate,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03143000,2011-07-20,15.4,0.8421052631578947,Good,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03143000,2012-08-17,14.5,0.7894736842105262,Good,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03143000,2013-07-16,13.4,0.7251461988304093,Moderate,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03143000,2014-07-24,14.8,0.8070175438596491,Good,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03142880,2015-05-19,14.7,0.8011695906432748,Good,715877.33,6937880.17,Seine-Normandie,TABLES CALCAIRES,TP
S03143000,2015-07-29,15.3,0.8362573099415205,Good,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03143000,2016-09-28,11.9,0.6374269005847953,Moderate,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03142880,2021-05-04,16.4,0.9005847953216373,Good,715877.33,6937880.17,Seine-Normandie,TABLES CALCAIRES,TP
S03143000,2021-05-04,15.3,0.8362573099415205,Good,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03143000,2010-07-20,13.8,0.7485380116959064,Moderate,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03143000,2011-07-20,15.4,0.8421052631578947,Good,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03143000,2012-08-17,14.5,0.7894736842105262,Good,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03132054,2013-06-18,13.95,0.7573099415204678,Moderate,717902.24,6941770.18,Seine-Normandie,TABLES CALCAIRES,TP
S03143000,2013-07-16,13.4,0.7251461988304093,Moderate,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03132054,2014-05-19,14.4,0.783625730994152,Good,717902.24,6941770.18,Seine-Normandie,TABLES CALCAIRES,TP
S03143000,2014-07-24,14.8,0.8070175438596491,Good,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03143000,2015-07-29,15.3,0.8362573099415205,Good,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03143000,2016-09-28,11.9,0.6374269005847953,Moderate,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03143000,2021-05-04,15.3,0.8362573099415205,Good,715145.0,6940899.0,Seine-Normandie,TABLES CALCAIRES,M
S03132555,2012-07-11,12.4,0.6666666666666666,Moderate,707945.0,6939482.0,Seine-Normandie,TABLES CALCAIRES,TP
S03132555,2015-07-29,16.4,0.9005847953216373,Good,707945.0,6939482.0,Seine-Normandie,TABLES CALCAIRES,TP
S03143100,2020-08-11,12.7,0.6842105263157894,Moderate,711153.0,6937774.0,Seine-Normandie,TABLES CALCAIRES,TP
S03132555,2020-08-11,13.9,0.7543859649122806,Moderate,707945.0,6939482.0,Seine-Normandie,TABLES CALCAIRES,TP
S03143225,2010-05-04,16.4,0.9005847953216373,Good,790836.0,6960227.0,Seine-Normandie,TABLES CALCAIRES,P
S03143225,2011-08-25,15.4,0.8421052631578947,Good,790836.0,6960227.0,Seine-Normandie,TABLES CALCAIRES,P
S03143225,2012-09-13,14.9,0.8128654970760233,Good,790836.0,6960227.0,Seine-Normandie,TABLES CALCAIRES,P
S03143373,2013-07-11,16.1,0.8830409356725146,Good,787272.0,6960615.0,Seine-Normandie,TABLES CALCAIRES,TP
S03143225,2013-07-29,14.1,0.7660818713450291,Moderate,790836.0,6960227.0,Seine-Normandie,TABLES CALCAIRES,P
S03143225,2014-07-16,15.2,0.830409356725146,Good,790836.0,6960227.0,Seine-Normandie,TABLES CALCAIRES,P
S03143225,2015-07-27,15.1,0.8245614035087718,Good,790836.0,6960227.0,Seine-Normandie,TABLES CALCAIRES,P
S03143225,2016-09-09,15.0,0.8187134502923976,Good,790836.0,6960227.0,Seine-Normandie,TABLES CALCAIRES,P
S03143373,2016-09-09,14.7,0.8011695906432748,Good,787272.0,6960615.0,Seine-Normandie,TABLES CALCAIRES,TP
S03143225,2018-10-10,15.2,0.830409356725146,Good,790836.0,6960227.0,Seine-Normandie,TABLES CALCAIRES,P
S03143225,2019-09-19,15.5,0.8479532163742689,Good,790836.0,6960227.0,Seine-Normandie,TABLES CALCAIRES,P
S03143225,2020-06-17,15.8,0.8654970760233918,Good,790836.0,6960227.0,Seine-Normandie,TABLES CALCAIRES,P
S03143225,2021-07-28,15.3,0.8362573099415205,Good,790836.0,6960227.0,Seine-Normandie,TABLES CALCAIRES,P
S03143225,2022-05-31,15.6,0.8538011695906432,Good,790836.0,6960227.0,Seine-Normandie,TABLES CALCAIRES,P
S03143373,2022-05-31,16.5,0.9064327485380116,Good,787272.0,6960615.0,Seine-Normandie,TABLES CALCAIRES,TP
S03143225,2010-05-04,16.4,0.9005847953216373,Good,790836.0,6960227.0,Seine-Normandie,TABLES CALCAIRES,P
